alumno/n/per_g0604/7938,-1
alumno/n/spa_g2143/36125,50
alumno/n/mex_g0722/6695,624
alumno/n/per_b0899/10701,614
alumno/n/mex_g0607/18189,602
alumno/n/spa_g2396/35813,6
alumno/n/arg_b1136/40894,57
alumno/n/mex_b0773/40909,-1
alumno/n/per_g0396/6086,609
alumno/n/col_b1405/33642,162
alumno/n/spa_b4038/6860,523
alumno/n/per_b0899/10886,391
alumno/n/usa_b1216/55577,480
alumno/n/per_b0933/18419,246
alumno/n/arg_b1082/8509,609
alumno/n/mex_g2062/25271,439
alumno/n/mex_g0441/30846,609
alumno/n/col_b1435/27015,236
alumno/n/mex_g1602/14832,468
alumno/n/mex_g2117/2869,602
alumno/n/mex_g1348/55880,218
alumno/n/arg_b0097/32587,609
alumno/n/spa_b0683/1169,593
alumno/n/arg_b0360/8213,132
alumno/n/spa_b3480/48038,309
alumno/n/spa_g3453/44123,237
alumno/n/mex_g1190/52263,303
alumno/n/per_g0330/20517,77
alumno/n/mex_g2117/11477,610
alumno/n/arg_b1439/9668,77
alumno/n/spa_g1837/35844,231
alumno/n/col_g0509/1905,609
alumno/n/spa_b2472/8805,609
alumno/n/mex_g1018/6619,-1
alumno/n/per_g0501/58634,173
alumno/n/spa_b1823/20137,609
alumno/n/mex_g0283/58672,428
alumno/n/per_g0704/451,-1
alumno/n/arg_g0136/8661,609
alumno/n/arg_b1439/9705,543
alumno/n/arg_g1103/31356,20
alumno/n/spa_g3609/42223,32
alumno/n/per_b0917/19985,-1
alumno/n/per_b0403/7809,78
alumno/n/usa_g0387/51036,442
alumno/n/arg_b1291/55900,163
alumno/n/per_g0325/15408,318
alumno/n/per_g0702/17320,93
alumno/n/arg_b0114/52547,273
alumno/n/per_g0704/56510,338
alumno/n/col_g1334/32778,609
alumno/n/per_b0332/49403,-1
alumno/n/mex_b1679/54842,297
alumno/n/mex_g1611/15587,33
alumno/n/spa_b0095/57264,609
alumno/n/spa_g1202/24966,66
alumno/n/usa_b1347/14040,98
alumno/n/arg_g1509/53139,198
alumno/n/spa_b0326/23178,132
alumno/n/col_g0236/35326,340
alumno/n/per_b0982/5794,148
alumno/n/per_b0637/52825,67
alumno/n/mex_g1619/12269,33
alumno/n/mex_g1018/4236,381
alumno/n/col_b0870/61226,603
alumno/n/spa_b0230/5505,208
alumno/n/spa_b1759/51428,204
alumno/n/arg_b0438/24513,238
alumno/n/per_g0049/19629,609
alumno/n/arg_g1543/7126,257
alumno/n/arg_g1549/47341,57
alumno/n/per_g0704/52799,242
alumno/n/spa_b2272/59103,66
alumno/n/usa_b0405/33577,181
alumno/n/mex_g1293/32742,317
alumno/n/mex_g1949/3520,609
alumno/n/arg_b0661/3702,523
alumno/n/spa_g1188/23568,337
alumno/n/col_g0435/25039,6
alumno/n/per_g0193/22508,108
alumno/n/per_g0153/34107,97
alumno/n/arg_g1722/28806,68
alumno/n/arg_g0519/37847,77
alumno/n/arg_g1603/21926,74
alumno/n/mex_g0061/11295,-1
alumno/n/spa_g1193/41127,541
alumno/n/arg_b0211/58208,609
alumno/n/per_g0477/34738,16
alumno/n/mex_g2214/30002,609
alumno/n/spa_b0202/13517,11
alumno/n/arg_g0135/53005,609
alumno/n/mex_g0939/19259,271
alumno/n/spa_g2785/23114,300
alumno/n/per_g0890/10561,315
alumno/n/spa_g0375/59522,621
alumno/n/mex_g2170/36713,264
alumno/n/spa_g1639/22753,-1
alumno/n/arg_g0195/32971,624
alumno/n/per_g0838/49323,263
alumno/n/spa_b2286/41856,-1
alumno/n/per_g0193/18963,523
alumno/n/arg_b0944/39115,142
alumno/n/per_g0232/26781,241
alumno/n/mex_g1163/2340,228
alumno/n/mex_b1787/53994,349
alumno/n/arg_g0150/58602,27
alumno/n/arg_b1501/10307,425
alumno/n/per_b1083/52630,99
alumno/n/spa_g0377/5819,369
alumno/n/mex_g1888/6542,70
alumno/n/mex_g1960/42225,-1
alumno/n/col_g0749/5691,191
alumno/n/arg_g0196/31447,434
alumno/n/mex_g1873/25093,163
alumno/n/mex_b0651/1524,-1
alumno/n/mex_g1736/52394,35
alumno/n/mex_b2275/880,176
alumno/n/arg_b0158/57482,609
alumno/n/arg_g0391/6051,409
alumno/n/per_g0153/49243,132
alumno/n/per_b0278/56109,0
alumno/n/col_b1204/40115,609
alumno/n/per_g0704/11083,229
alumno/n/mex_g2170/31698,74
alumno/n/spa_b3975/19244,3
alumno/n/per_b0332/57011,442
alumno/n/mex_b1904/15040,53
alumno/n/per_b0416/12705,291
alumno/n/per_g0245/48444,423
alumno/n/per_g0193/21945,-1
alumno/n/per_b1130/49154,254
alumno/n/per_b1124/53120,108
alumno/n/per_b0555/41439,67
alumno/n/per_g0820/38420,235
alumno/n/spa_g0033/27411,10
alumno/n/per_g0883/40273,-1
alumno/n/per_g0343/8669,571
alumno/n/per_g0101/40359,142
alumno/n/per_b0578/3211,0
alumno/n/col_g0509/4064,609
alumno/n/arg_g0456/14110,291
alumno/n/spa_g2964/7636,621
alumno/n/spa_g1188/30380,386
alumno/n/arg_g0960/46262,162
alumno/n/usa_b0146/5615,609
alumno/n/arg_b1212/18625,609
alumno/n/usa_b0707/13123,107
alumno/n/arg_b0008/25543,609
alumno/n/spa_b1539/27210,56
alumno/n/mex_b0214/7012,286
alumno/n/usa_g1025/52573,213
alumno/n/per_b0096/26404,296
alumno/n/usa_g1008/23738,281
alumno/n/col_b0791/17474,98
alumno/n/usa_b1116/55077,84
alumno/n/per_g0273/38256,344
alumno/n/col_g0102/49353,101
alumno/n/arg_g0895/26704,571
alumno/n/mex_b0902/36782,125
alumno/n/col_g1334/33408,430
alumno/n/arg_g0960/46609,602
alumno/n/spa_b3020/30665,572
alumno/n/usa_b1120/14316,532
alumno/n/col_g1567/30812,431
alumno/n/mex_g2472/43116,471
alumno/n/arg_b1028/42999,-1
alumno/n/per_g0704/1941,337
alumno/n/mex_g0193/44170,17
alumno/n/spa_g3012/10848,214
alumno/n/arg_g1493/16317,57
alumno/n/arg_g1817/58945,568
alumno/n/per_b0688/53866,205
alumno/n/arg_g1220/10565,270
alumno/n/col_b1366/31659,610
alumno/n/spa_g2899/19363,88
alumno/n/usa_b1423/26926,86
alumno/n/spa_g1216/20314,-1
alumno/n/spa_g2964/8075,418
alumno/n/spa_g1163/52874,224
alumno/n/spa_g2830/22503,60
alumno/n/mex_g1132/42007,16
alumno/n/spa_g1153/40710,218
alumno/n/per_g0702/4262,290
alumno/n/arg_g0159/28033,609
alumno/n/mex_g1134/20327,-1
alumno/n/spa_b3741/39807,143
alumno/n/mex_b1214/109,-1
alumno/n/arg_b0047/15097,615
alumno/n/per_g0704/51617,523
alumno/n/usa_b0418/35264,615
alumno/n/usa_g0497/17436,156
alumno/n/col_b1609/30756,609
alumno/n/col_b0503/57492,63
alumno/n/col_b1284/8158,475
alumno/n/spa_g1188/32044,-1
alumno/n/per_b0151/52342,-1
alumno/n/spa_b1198/17233,533
alumno/n/col_g1607/11132,210
alumno/n/mex_g1132/43767,534
alumno/n/arg_b0533/57372,292
alumno/n/per_b0125/10074,609
alumno/n/spa_g3409/43467,610
alumno/n/arg_g0980/40485,163
alumno/n/spa_g1394/11226,438
alumno/n/mex_g0680/4159,609
alumno/n/mex_g2402/1405,380
alumno/n/arg_b1265/15862,-1
alumno/n/spa_g3657/16645,425
alumno/n/usa_g0655/25348,132
alumno/n/col_b0680/39894,74
alumno/n/spa_b4017/57591,523
alumno/n/mex_g2483/13824,568
alumno/n/per_b0993/24159,0
alumno/n/per_g0815/25827,571
alumno/n/arg_b1501/22219,609
alumno/n/usa_g0274/32177,609
alumno/n/usa_g0011/25936,-1
alumno/n/per_b0690/20072,148
alumno/n/arg_g0659/24149,172
alumno/n/mex_g0996/8802,609
alumno/n/spa_g2949/56046,409
alumno/n/usa_g1453/16521,391
alumno/n/arg_g0770/57700,182
alumno/n/col_b0421/1994,593
alumno/n/per_g0484/44076,611
alumno/n/mex_g1469/20112,11
alumno/n/arg_g1392/6205,240
alumno/n/spa_b0371/4966,244
alumno/n/arg_b1028/42599,-1
alumno/n/mex_b1210/3100,415
alumno/n/usa_b0560/5670,86
alumno/n/mex_g1960/46433,337
alumno/n/arg_g0089/35102,571
alumno/n/mex_g1293/13813,27
alumno/n/per_g0514/25930,131
alumno/n/per_g0367/37982,83
alumno/n/mex_b1202/56535,239
alumno/n/per_b0211/45774,609
alumno/n/per_g0499/25344,609
alumno/n/usa_g0860/56936,609
alumno/n/arg_b0097/48407,609
alumno/n/arg_g0935/34158,88
alumno/n/arg_g1074/11200,609
alumno/n/spa_g1152/45524,609
alumno/n/per_g0232/19692,442
alumno/n/mex_b0554/56053,424
